timestamp,session_id,dpid,src_ip,dst_ip,ip_proto,src_port,dst_port,packet_count,byte_count,duration_sec,delta_packets,delta_bytes,packet_rate,byte_rate,avg_packet_size,burst_score,dst_unique_src_count,dst_total_packet_rate,dst_total_byte_rate,dst_active_flow_count,dst_std_packet_rate,dst_cv_packet_rate,label
1783450558.2114127,attacco_distribuito_r3,1,10.0.0.3,10.0.0.4,17,48872,12900,1359,814530,52.175,52,28174,25.97329168152275,14072.529227600422,599.3598233995585,0.9708661251413686,1,25.97329168152275,14072.529227600422,1,0.0,0.0,1
1783450558.2122295,attacco_distribuito_r3,2,10.0.0.11,10.0.0.4,17,52935,11806,1504,1304702,53.814,63,49947,31.474204878980757,24953.049382388126,867.4880319148937,1.0507229241558618,6,157.37102439490377,103792.9350609131,6,5.018751201504381,0.1843197551129858,0
1783450558.2122295,attacco_distribuito_r3,2,10.0.0.6,10.0.0.4,17,59112,11802,1233,1026872,53.225,68,51353,33.972157647153836,25655.473700798393,832.8240064882401,1.2120050196653016,6,157.37102439490377,103792.9350609131,6,5.018751201504381,0.1843197551129858,0
1783450558.2122295,attacco_distribuito_r3,2,10.0.0.12,10.0.0.4,17,56883,12903,1147,685963,52.824,40,23922,19.983622145384608,11951.205224047264,598.0496948561465,0.8961854685759337,6,157.37102439490377,103792.9350609131,6,5.018751201504381,0.1843197551129858,1
1783450558.2122295,attacco_distribuito_r3,2,10.0.0.3,10.0.0.4,17,48872,12900,1359,814530,52.162,53,28785,26.478299342634603,14380.714086372398,599.3598233995585,0.9866906618015935,6,157.37102439490377,103792.9350609131,6,5.018751201504381,0.1843197551129858,1
1783450558.2122295,attacco_distribuito_r3,2,10.0.0.5,10.0.0.4,17,38208,12901,1188,697664,51.736,45,26056,22.481574913557683,13017.331465503534,587.2592592592592,0.9524686996716353,6,157.37102439490377,103792.9350609131,6,5.018751201504381,0.1843197551129858,1
1783450558.2122295,attacco_distribuito_r3,2,10.0.0.9,10.0.0.4,17,37846,12902,1205,709138,51.512,46,27693,22.981165467192298,13835.161201803397,588.496265560166,0.9546891397096439,6,157.37102439490377,103792.9350609131,6,5.018751201504381,0.1843197551129858,1
1783450558.2129953,attacco_distribuito_r3,64344802436170,10.0.0.11,10.0.0.4,17,52935,11806,1504,1304702,53.821,63,49947,31.454962068866593,24937.793499264757,867.4880319148937,1.0501649180636325,4,100.85559266525479,65192.15638561872,4,4.184771801978294,0.1596394315499385,0
1783450558.2129953,attacco_distribuito_r3,64344802436170,10.0.0.12,10.0.0.4,17,56883,12903,1147,685963,52.832,40,23922,19.971404488169263,11943.898454149628,598.0496948561465,0.8967486787385891,4,100.85559266525479,65192.15638561872,4,4.184771801978294,0.1596394315499385,1
1783450558.2129953,attacco_distribuito_r3,64344802436170,10.0.0.3,10.0.0.4,17,48872,12900,1359,814530,52.169,52,28174,25.962825834620045,14066.858751242022,599.3598233995585,0.969720790013616,4,100.85559266525479,65192.15638561872,4,4.184771801978294,0.1596394315499385,1
1783450558.2129953,attacco_distribuito_r3,64344802436170,10.0.0.9,10.0.0.4,17,37846,12902,1206,709973,51.518,47,28528,23.466400273598886,14243.605680962319,588.7006633499171,0.9699136697152236,4,100.85559266525479,65192.15638561872,4,4.184771801978294,0.1596394315499385,1
1783450560.2033963,attacco_distribuito_r3,4,10.0.0.11,10.0.0.4,17,52935,11806,1560,1348819,55.83,56,44117,28.004910853369868,22062.368787823543,864.6275641025641,0.9467573149351274,2,50.5088570748278,36136.83684241714,2,2.750482315955969,0.10476260460350112,0
1783450560.2033963,attacco_distribuito_r3,4,10.0.0.12,10.0.0.4,17,56883,12903,1192,714107,54.84,45,28144,22.50394622145793,14074.468054593599,599.0830536912752,1.0002451139486321,2,50.5088570748278,36136.83684241714,2,2.750482315955969,0.10476260460350112,1
